@RELATION E:\presentation\ThesisData-master\ThesisData-master\models\0.9_0.6_0.06_0.02\svm
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {tremoulo1,tremoulo2,kalopismos,2xordes,sigxordia}

@DATA
0.043063,0.043909,3.169818,0.128457,0.167164,0.257754,0.003530,0.055896,-24.663467,1.447154,-1.342309,-0.337116,0.219989,0.433430,-0.053492,-1.202506,-0.241451,0.883032,-0.129762,-0.233107,-0.069362,0.000413,0.000540,0.000411,0.001054,0.000823,0.001133,0.002130,0.004064,0.178825,0.012145,0.002979,0.000421,0.049359,0.012218,0.027693,0.171890,0.018233,0.022658,0.136108,0.002781,0.022409,0.928828,0.433077,0.405758,0.252893,0.271351,0.252914,0.257452,0.251298,0.182950,0.189774,0.155501,0.194571,0.166270,0.000413,0.000588,0.000503,0.001036,0.000843,0.001070,0.001936,0.003165,0.068608,0.012098,0.002603,0.000365,0.018507,tremoulo1
0.055254,0.051719,3.148960,0.122724,0.159334,0.220554,0.004715,0.057162,-24.579284,0.687274,-1.381352,0.221991,-0.158690,-0.549101,0.803516,-0.090801,-1.100334,-0.217710,0.688363,-0.006140,-0.017943,0.000307,0.000436,0.000417,0.001043,0.002532,0.092268,0.002600,0.001046,0.000588,0.000990,0.000547,0.000226,0.025269,0.005213,0.034151,0.180826,0.019218,0.024651,0.129268,0.004402,0.010622,0.912669,0.574973,0.387133,0.388302,0.301501,0.215328,0.248679,0.198030,0.220575,0.167809,0.187719,0.164682,0.136589,0.000278,0.000376,0.000363,0.000789,0.001923,0.036657,0.002352,0.001005,0.000613,0.000954,0.000557,0.000230,0.010111,tremoulo1
0.043213,0.039507,3.224188,0.112960,0.156992,0.258320,0.002422,0.055025,-23.572768,1.869831,-0.451021,0.228599,-0.010840,-0.329394,-0.501918,-0.358253,-0.590754,-0.176478,0.573815,0.248936,-0.214155,0.003213,0.002144,0.002851,0.018722,0.005067,0.032519,0.019862,0.029309,0.036535,0.047427,0.011363,0.000496,0.031358,0.012806,0.017665,0.114166,0.016710,0.021220,0.133076,0.001402,0.017459,0.748369,0.342407,0.296184,0.304767,0.298753,0.247200,0.241739,0.243889,0.231027,0.211843,0.170853,0.174784,0.181728,0.002336,0.001423,0.002791,0.011323,0.004065,0.015177,0.014640,0.019520,0.022063,0.020101,0.006306,0.000373,0.007868,tremoulo1
0.066096,0.030412,3.192554,0.139326,0.159459,0.629275,0.002593,0.113281,-24.142900,1.329708,-0.258667,-0.175840,-0.499603,-0.798305,-0.169752,0.454045,0.580979,-0.462095,-0.529829,-0.193725,0.280035,0.003917,0.039965,0.005815,0.003371,0.002574,0.003183,0.003815,0.005078,0.003634,0.007328,0.004831,0.002325,0.010804,0.017712,0.017128,0.145752,0.015315,0.014182,0.189048,0.001981,0.044701,1.092696,0.497302,0.360153,0.286828,0.250044,0.333791,0.276928,0.245485,0.226349,0.172519,0.174178,0.170319,0.174280,0.003820,0.024857,0.006212,0.002428,0.002234,0.003099,0.003469,0.003702,0.003761,0.005444,0.005016,0.002725,0.006408,tremoulo1
0.072868,0.022681,3.161308,0.145408,0.167264,0.537014,0.002244,0.098556,-24.466151,1.235695,-0.520243,0.030201,-0.596819,-0.368748,0.315950,0.347481,-0.574471,-0.719499,0.221986,0.199013,-0.176061,0.001415,0.001971,0.002679,0.064672,0.019987,0.026435,0.002416,0.003413,0.001873,0.006222,0.004055,0.001585,0.027338,0.014626,0.017726,0.181443,0.013241,0.016765,0.175413,0.001258,0.034293,0.844329,0.412768,0.359249,0.287324,0.277961,0.262509,0.267968,0.215529,0.212843,0.194881,0.189527,0.138966,0.141465,0.001298,0.001547,0.001929,0.029406,0.014427,0.013765,0.002208,0.002885,0.001948,0.006650,0.003054,0.001364,0.010316,tremoulo1
0.039585,0.030568,3.162727,0.120800,0.164219,0.256016,0.003076,0.050049,-24.224337,1.657590,-0.511066,-0.351004,-0.612607,-0.717876,-0.499174,0.031676,0.384876,0.458259,-0.055479,-0.613417,-0.136194,0.035920,0.022081,0.001558,0.002264,0.006691,0.012573,0.003130,0.003469,0.002547,0.013059,0.040504,0.011729,0.025367,0.010625,0.015553,0.151793,0.016627,0.022169,0.121821,0.001836,0.018080,0.733421,0.368327,0.362217,0.335580,0.277908,0.281032,0.304825,0.257461,0.226917,0.222721,0.270033,0.201392,0.173603,0.022719,0.015868,0.001141,0.001944,0.007439,0.017707,0.003716,0.002574,0.002819,0.012290,0.039182,0.012882,0.014673,tremoulo1
0.043575,0.021684,3.135844,0.126167,0.168615,0.305298,0.002917,0.058962,-24.580725,1.459864,-0.968520,-0.528798,-0.562035,-0.533481,0.560647,0.758072,-0.523883,-0.668605,0.118949,0.085708,-0.150424,0.001434,0.002585,0.026782,0.039055,0.020478,0.008158,0.001644,0.002009,0.000761,0.001750,0.001212,0.000631,0.020509,0.010245,0.011871,0.156504,0.016176,0.020791,0.142446,0.002039,0.016241,0.841194,0.365099,0.360405,0.230474,0.245979,0.232852,0.243441,0.217329,0.270813,0.230971,0.202794,0.133214,0.163941,0.001131,0.001966,0.014965,0.041363,0.023873,0.003809,0.001188,0.001378,0.000541,0.001329,0.000984,0.000484,0.009096,tremoulo1
0.067080,0.035332,3.182219,0.142940,0.171156,0.636200,0.001807,0.103553,-23.684524,1.596575,-0.335046,-0.618750,-0.442257,-0.566257,0.028302,0.716872,0.132395,-0.616726,-0.375457,0.036320,0.010171,0.003802,0.023649,0.029874,0.009225,0.003035,0.002251,0.002235,0.004123,0.002135,0.005476,0.003353,0.001292,0.012882,0.029433,0.019131,0.175465,0.021840,0.016126,0.319360,0.001155,0.058129,0.938435,0.369124,0.409026,0.390416,0.234763,0.294555,0.320676,0.219351,0.297280,0.170787,0.180107,0.222306,0.147246,0.003817,0.028615,0.015895,0.004876,0.001763,0.001794,0.002034,0.003744,0.002008,0.004673,0.002483,0.001066,0.007061,tremoulo1
0.055949,0.025265,2.845587,0.144170,0.176240,0.270160,0.003798,0.054012,-26.050467,0.680531,-0.961573,0.870406,0.629646,-0.955235,-0.321232,0.451593,-0.329228,-0.568812,0.601998,-0.310971,-0.080963,0.000546,0.001167,0.003601,0.176748,0.002083,0.001130,0.001201,0.001524,0.000416,0.001922,0.000897,0.000280,0.048533,0.009131,0.022185,0.422831,0.017168,0.019956,0.112793,0.002310,0.014925,1.233191,0.422837,0.332623,0.271037,0.156389,0.247797,0.204663,0.164246,0.151008,0.143988,0.210337,0.166115,0.145868,0.000496,0.000824,0.003462,0.063482,0.001833,0.000962,0.001374,0.001590,0.000364,0.001620,0.000882,0.000253,0.017624,tremoulo1
0.041026,0.076778,3.078460,0.133105,0.169874,0.184796,0.005375,0.048528,-24.724002,1.006304,-0.900634,0.079014,0.590916,0.425622,-0.885906,-0.936830,0.689909,0.170459,-0.444931,-0.203669,0.146679,0.000529,0.000727,0.000454,0.000910,0.000877,0.000725,0.000644,0.001574,0.001412,0.003330,0.247003,0.001122,0.067980,0.009327,0.076575,0.264741,0.014198,0.015178,0.154981,0.006420,0.028224,1.354456,0.382597,0.435147,0.263168,0.208553,0.242724,0.286101,0.187071,0.232196,0.164441,0.177805,0.162325,0.146492,0.000538,0.000731,0.000618,0.000906,0.000876,0.000771,0.000775,0.001337,0.002102,0.003277,0.061721,0.001203,0.017210,tremoulo1
0.037068,0.040269,3.182563,0.108702,0.160047,0.186397,0.003438,0.048867,-24.084011,1.563721,-1.037680,0.032457,-0.091532,-0.627117,-1.013150,-0.289776,0.003761,0.612606,0.836680,-0.551209,-0.378000,0.000708,0.000772,0.000655,0.001514,0.016714,0.001629,0.001916,0.004681,0.005188,0.096366,0.008638,0.001653,0.026508,0.004674,0.024555,0.167084,0.018168,0.026355,0.057554,0.002641,0.004648,1.001236,0.479892,0.452067,0.338500,0.334702,0.269442,0.332335,0.235116,0.218522,0.220782,0.185042,0.180938,0.126253,0.000518,0.000472,0.000514,0.000961,0.009885,0.001486,0.001865,0.004227,0.004231,0.045563,0.008450,0.001584,0.012187,tremoulo1
0.042650,0.058835,3.111256,0.122210,0.166867,0.277282,0.002574,0.061460,-23.278108,1.777728,0.154010,-0.203610,-0.349061,-0.128686,-0.803836,-0.411038,-0.934635,-0.082170,0.623783,0.425576,0.205259,0.001133,0.013354,0.001864,0.003250,0.008092,0.013947,0.087812,0.094363,0.008247,0.004024,0.001759,0.000420,0.035139,0.013139,0.042839,0.189539,0.015839,0.021799,0.112033,0.001482,0.029466,0.782667,0.352580,0.303298,0.324646,0.301829,0.262822,0.213599,0.246427,0.207843,0.220775,0.134837,0.174967,0.135974,0.001032,0.010419,0.001990,0.002276,0.007736,0.012616,0.024431,0.039127,0.008205,0.002432,0.001237,0.000284,0.006107,tremoulo1
0.047335,0.053417,3.109272,0.135370,0.165220,0.431976,0.006430,0.078797,-24.580858,0.992337,-0.735011,-0.483521,0.332408,0.599631,-0.494246,-0.930164,-0.212477,0.637953,0.225813,-0.438816,-0.082482,0.000417,0.000603,0.000512,0.001733,0.000873,0.001121,0.001482,0.003702,0.207020,0.009135,0.002421,0.000372,0.057130,0.018847,0.041193,0.225598,0.017900,0.018139,0.219784,0.007687,0.038893,1.510781,0.503949,0.384589,0.259536,0.211040,0.275034,0.196306,0.190242,0.167188,0.244341,0.179291,0.143788,0.146228,0.000386,0.000548,0.000521,0.001423,0.000975,0.001190,0.001459,0.003726,0.087067,0.010855,0.002907,0.000514,0.023700,tremoulo1
0.054650,0.033539,3.119053,0.133847,0.163176,0.383921,0.003675,0.076436,-24.340597,1.021215,-1.033522,-0.355161,-0.203362,0.293824,0.205073,-0.407772,-0.926144,0.229968,0.490614,-0.279316,-0.068169,0.001086,0.000643,0.000496,0.001331,0.002649,0.058943,0.004100,0.019052,0.044336,0.004810,0.001297,0.000393,0.032174,0.015033,0.018082,0.159365,0.015035,0.017091,0.188578,0.002359,0.032640,0.736691,0.269172,0.330978,0.259795,0.292219,0.275342,0.285348,0.254077,0.237888,0.238744,0.225647,0.164313,0.146721,0.000832,0.000375,0.000315,0.000812,0.002149,0.027075,0.003523,0.016645,0.029583,0.005879,0.001012,0.000270,0.014138,tremoulo1
0.043502,0.058965,3.227689,0.115450,0.165521,0.294455,0.001687,0.048979,-23.340116,1.690431,-0.599534,-0.221392,0.079579,-0.055882,-0.352629,-0.046504,-0.676627,-0.436125,-0.466280,-0.349964,0.053424,0.001573,0.003505,0.018689,0.034568,0.049977,0.019419,0.003126,0.002454,0.001833,0.054072,0.003163,0.001665,0.032194,0.010510,0.038158,0.135292,0.019782,0.027445,0.127807,0.001362,0.017354,1.458807,0.599884,0.316379,0.327963,0.320299,0.304088,0.300393,0.274588,0.303311,0.272016,0.218207,0.269418,0.218875,0.001721,0.003134,0.014389,0.025584,0.028412,0.015080,0.002754,0.001790,0.001396,0.037369,0.002805,0.002134,0.009675,tremoulo1
0.060511,0.027411,3.098360,0.134439,0.165742,0.395270,0.002932,0.077217,-24.783361,1.117014,-0.808234,0.015217,-0.267240,0.167591,0.612687,-0.125044,-1.058946,-0.437012,0.838540,-0.144731,-0.118990,0.001784,0.001234,0.000913,0.003224,0.003788,0.122898,0.005935,0.004115,0.001021,0.004708,0.001721,0.000332,0.033438,0.017119,0.021797,0.256738,0.013308,0.016631,0.208845,0.002655,0.032757,1.262764,0.435138,0.494635,0.252366,0.298304,0.272279,0.338864,0.221641,0.177862,0.168224,0.202478,0.192735,0.134029,0.001838,0.001062,0.000981,0.002825,0.002843,0.037687,0.004604,0.003523,0.001192,0.004090,0.001478,0.000355,0.010538,tremoulo1
0.084174,0.027386,3.186734,0.155033,0.162868,0.887836,0.002147,0.120284,-24.431571,0.846766,0.056170,-0.262503,-0.570866,-0.581477,-0.124959,0.646435,0.591271,-0.439523,-0.554990,-0.267239,0.124440,0.003912,0.045160,0.003994,0.003205,0.001458,0.001246,0.001883,0.002901,0.001813,0.004059,0.002352,0.001008,0.012126,0.018104,0.012427,0.188333,0.013253,0.016595,0.192595,0.001895,0.016915,0.962385,0.302636,0.255196,0.272274,0.264576,0.281842,0.296174,0.231984,0.201531,0.192343,0.172223,0.203038,0.130998,0.003518,0.026458,0.003957,0.002014,0.001278,0.001348,0.001881,0.002384,0.001867,0.003343,0.002108,0.001241,0.007219,tremoulo1
0.042302,0.059566,3.019743,0.136562,0.175024,0.205468,0.004980,0.052734,-25.327555,0.409199,-1.321797,-0.015362,0.507754,0.488548,-0.735214,-0.836606,0.719755,0.154429,-0.443931,-0.131647,0.168908,0.000624,0.000429,0.000309,0.000878,0.000424,0.000436,0.000628,0.001244,0.001456,0.003646,0.220357,0.001644,0.060639,0.008984,0.068961,0.321157,0.019863,0.023342,0.115823,0.004167,0.018727,1.650805,0.531457,0.472925,0.299658,0.194933,0.238189,0.296509,0.160045,0.254732,0.154910,0.208259,0.116197,0.158534,0.000579,0.000344,0.000324,0.000898,0.000493,0.000501,0.000821,0.001545,0.001672,0.004330,0.072253,0.001449,0.020104,tremoulo1
0.042550,0.037674,3.158207,0.131959,0.172093,0.321654,0.002493,0.064189,-23.766396,1.772170,-0.010408,-0.274947,-0.240237,-0.152124,-0.762588,-0.542186,-0.894721,-0.052155,0.658493,0.402318,0.091910,0.001035,0.011858,0.001660,0.003392,0.006930,0.010030,0.087184,0.090503,0.009958,0.004899,0.001814,0.000498,0.035087,0.013008,0.030251,0.186851,0.018526,0.019613,0.134380,0.001443,0.030197,1.062478,0.424194,0.267499,0.309176,0.242901,0.262237,0.270566,0.230480,0.212988,0.194143,0.154844,0.162513,0.126927,0.000709,0.006559,0.001537,0.002788,0.005903,0.007891,0.036331,0.044112,0.009473,0.003086,0.001342,0.000297,0.007314,tremoulo1
0.047440,0.064899,3.169798,0.115649,0.166332,0.184916,0.002520,0.050179,-22.908019,1.667040,-0.687980,0.473056,0.289958,-0.515909,-0.488615,-0.164009,-0.472670,-0.625251,-0.457177,-0.330254,0.300224,0.001639,0.003168,0.005288,0.095958,0.064944,0.007379,0.003728,0.002994,0.000609,0.003132,0.073094,0.000622,0.039701,0.009528,0.036375,0.154030,0.015089,0.021495,0.066510,0.001618,0.006681,0.999217,0.362615,0.309121,0.211336,0.261144,0.281545,0.192665,0.200325,0.194460,0.237991,0.223087,0.228261,0.215706,0.001772,0.003206,0.004376,0.043947,0.045536,0.006151,0.002572,0.001772,0.000386,0.002443,0.045789,0.000387,0.006779,tremoulo1
0.035620,0.064801,3.272059,0.107390,0.157197,0.212542,0.001627,0.043703,-23.024257,2.251920,-0.292792,-0.236939,-0.079421,-0.078484,-0.110437,0.009241,-0.517977,-0.059481,-0.027785,-0.841928,-1.087638,0.037585,0.149398,0.007071,0.002680,0.002235,0.001568,0.001512,0.025747,0.001531,0.004824,0.003366,0.000997,0.042714,0.006862,0.023391,0.051120,0.016085,0.021670,0.084790,0.000889,0.007465,0.657068,0.312941,0.245490,0.307249,0.222622,0.265121,0.260365,0.223457,0.212700,0.223329,0.188639,0.150643,0.161302,0.015763,0.047704,0.004503,0.001270,0.001905,0.001087,0.000769,0.012683,0.000889,0.004600,0.002952,0.000632,0.010596,tremoulo1
0.045941,0.053604,3.215730,0.113856,0.157365,0.178744,0.002720,0.053528,-23.318916,1.356860,-0.781797,0.245170,-0.219897,-0.329442,0.044416,-0.364495,-1.337921,-0.414076,0.420857,0.198855,0.383201,0.005253,0.001524,0.001521,0.003120,0.010852,0.136283,0.027343,0.005384,0.000981,0.001625,0.000978,0.000239,0.037926,0.006938,0.020497,0.099219,0.016119,0.025261,0.065024,0.001534,0.001408,0.798978,0.496814,0.384645,0.274587,0.282485,0.269043,0.249118,0.239087,0.229972,0.183597,0.178045,0.171344,0.193409,0.002819,0.001327,0.001499,0.002678,0.008353,0.028712,0.024096,0.004309,0.000916,0.001514,0.000762,0.000190,0.007329,tremoulo1
0.048597,0.034768,3.173102,0.125512,0.160050,0.426973,0.002957,0.080334,-24.546993,1.085024,-0.419823,-0.333995,-0.374955,-0.802874,-0.861936,0.120428,0.412076,0.762015,-0.100800,-0.509151,-0.164548,0.008398,0.001810,0.000713,0.007619,0.001516,0.004478,0.003957,0.003959,0.014083,0.019411,0.037561,0.032936,0.023949,0.011581,0.015730,0.149009,0.018379,0.023251,0.204841,0.001970,0.020887,0.844186,0.440523,0.387452,0.370500,0.325133,0.252178,0.284372,0.289630,0.275911,0.246049,0.281392,0.227503,0.191100,0.011316,0.001853,0.000570,0.010241,0.001482,0.005625,0.002980,0.003880,0.012737,0.016966,0.043763,0.025250,0.012934,tremoulo1
0.043844,0.040385,3.172032,0.120622,0.168134,0.372921,0.002179,0.060853,-23.739972,1.684894,-0.349580,-0.576646,-0.931860,-0.538528,-0.191430,0.726547,0.228373,-0.221317,-0.280753,-0.094164,-0.219589,0.062513,0.048771,0.005716,0.037860,0.002482,0.002296,0.001783,0.004079,0.001963,0.004561,0.003390,0.003370,0.031842,0.012693,0.024631,0.133670,0.020478,0.024958,0.224650,0.001154,0.027820,0.717573,0.371895,0.370896,0.301472,0.210600,0.226179,0.306514,0.176254,0.348190,0.222570,0.226911,0.169389,0.151808,0.025285,0.024803,0.005806,0.049069,0.001826,0.002017,0.001357,0.003721,0.001830,0.004042,0.002535,0.002549,0.013242,tremoulo1
0.116624,0.023008,3.129051,0.177124,0.169355,1.217822,0.002052,0.250873,-24.316785,0.504003,-0.712266,0.196922,0.550353,0.049760,-1.353127,0.275048,0.240001,-0.346161,-0.074790,0.201506,-0.275972,0.058853,0.002738,0.001109,0.003419,0.001477,0.002282,0.001330,0.002257,0.001366,0.004588,0.005460,0.005087,0.016057,0.034928,0.012735,0.214516,0.015611,0.012195,0.412229,0.001211,0.086074,0.844478,0.319972,0.261104,0.235017,0.190167,0.263259,0.218137,0.170651,0.204731,0.182577,0.263083,0.216375,0.216356,0.036056,0.001520,0.001029,0.002578,0.000979,0.001869,0.001204,0.001613,0.001094,0.004027,0.004870,0.004370,0.009604,tremoulo1
0.047111,0.043763,3.134521,0.118443,0.160392,0.229285,0.003574,0.054379,-23.593084,1.460608,-0.844441,0.009053,-0.100305,-0.584327,-0.885896,-0.483886,0.005596,0.433790,0.826418,-0.465910,-0.376435,0.000964,0.001020,0.000999,0.017106,0.020498,0.013571,0.002240,0.004640,0.035690,0.051676,0.021898,0.003176,0.026471,0.008377,0.025377,0.214744,0.016266,0.022161,0.074561,0.002322,0.008825,0.850209,0.381623,0.358234,0.315767,0.234992,0.260710,0.272810,0.281636,0.290847,0.262687,0.315229,0.259294,0.195962,0.000665,0.000732,0.001192,0.023156,0.021721,0.019653,0.002170,0.003921,0.047443,0.034497,0.028253,0.003945,0.010648,tremoulo1
0.049390,0.035928,3.195249,0.123846,0.166939,0.187719,0.002262,0.058736,-24.090759,1.336106,-0.498480,0.646669,-0.395161,-0.484897,-0.054688,-0.503253,-1.032899,-0.503050,0.436146,0.154532,0.258989,0.003894,0.002016,0.001622,0.003496,0.011122,0.092411,0.046040,0.004847,0.001025,0.003152,0.001718,0.000315,0.028360,0.007224,0.026821,0.156504,0.017375,0.022714,0.062784,0.001511,0.007648,0.980675,0.490526,0.361152,0.313303,0.304759,0.332820,0.244073,0.233763,0.200308,0.210021,0.171824,0.206666,0.145322,0.002366,0.001416,0.001518,0.002953,0.008783,0.031657,0.028625,0.003499,0.000801,0.002869,0.001248,0.000237,0.008020,tremoulo1
0.045770,0.045060,3.186289,0.125819,0.168090,0.445174,0.002205,0.068073,-23.312642,1.732426,-0.050533,-0.460099,-1.049511,-0.523738,-0.180043,0.334669,0.568340,-0.038158,-0.404616,-0.367195,-0.021944,0.100008,0.056816,0.003285,0.002889,0.003735,0.003081,0.002212,0.006145,0.001739,0.004951,0.005017,0.003569,0.031528,0.018124,0.024512,0.172077,0.016992,0.021649,0.251324,0.001280,0.034899,0.873073,0.406295,0.307599,0.368325,0.182846,0.295645,0.313040,0.203232,0.186155,0.171386,0.188773,0.143786,0.155035,0.039521,0.031093,0.001907,0.001497,0.002587,0.002719,0.002203,0.003795,0.001920,0.004007,0.003771,0.002511,0.009135,tremoulo1
0.048291,0.025306,3.184532,0.124664,0.163528,0.176739,0.004264,0.057603,-25.442533,0.892813,-1.133067,0.022175,-0.428148,0.113991,0.760340,-0.079077,-1.099311,-0.372185,0.849888,-0.093092,-0.188866,0.000902,0.000537,0.000466,0.001133,0.002396,0.126884,0.003000,0.001595,0.000391,0.001483,0.000548,0.000180,0.034787,0.007569,0.017467,0.129899,0.018730,0.025034,0.057976,0.004202,0.007470,1.032912,0.319063,0.432452,0.249739,0.236091,0.212449,0.333430,0.189727,0.202008,0.157229,0.184130,0.133805,0.104697,0.000930,0.000440,0.000363,0.000678,0.001533,0.034651,0.002182,0.001396,0.000330,0.001180,0.000432,0.000152,0.009623,tremoulo1
0.059577,0.047224,3.140894,0.146077,0.171912,0.512832,0.002789,0.083817,-24.221164,1.010837,-1.218768,-0.655779,0.157847,0.559699,-0.092803,-0.995086,-0.316860,0.895378,-0.073815,-0.295994,-0.101807,0.000423,0.000692,0.000269,0.000784,0.000542,0.001132,0.001902,0.004541,0.138457,0.005198,0.001387,0.000520,0.038013,0.019013,0.026264,0.118047,0.018192,0.018203,0.236038,0.001645,0.040679,0.658448,0.377343,0.372581,0.199886,0.307721,0.230800,0.196002,0.234914,0.170682,0.183497,0.150262,0.189398,0.142875,0.000251,0.000526,0.000175,0.000553,0.000419,0.000850,0.001651,0.003662,0.061204,0.003813,0.001006,0.000392,0.016843,tremoulo1
0.042971,0.039152,3.207355,0.124465,0.164080,0.231309,0.003034,0.047835,-24.239043,1.857984,-0.479322,0.024005,-0.308555,-0.319716,-0.041098,-0.527709,-1.137418,-0.453271,0.221069,0.378249,0.377428,0.002596,0.002139,0.001910,0.003795,0.011874,0.162302,0.035967,0.004245,0.001304,0.002198,0.001156,0.000429,0.045792,0.011743,0.022043,0.095563,0.014711,0.017745,0.097903,0.001938,0.014172,1.001501,0.407267,0.282426,0.296509,0.220250,0.269192,0.222581,0.209980,0.207491,0.233379,0.214526,0.195062,0.167994,0.002415,0.001534,0.001795,0.003243,0.011169,0.040407,0.025578,0.002999,0.000940,0.001989,0.000883,0.000271,0.009458,tremoulo1
0.038485,0.040774,3.156321,0.105833,0.154699,0.166240,0.003128,0.066963,-23.335553,1.783086,-0.194448,-0.088927,-0.616135,-0.093325,-0.410113,-0.860151,-0.726480,-0.324227,0.905948,0.304239,0.032951,0.000790,0.003885,0.001106,0.002620,0.005212,0.021628,0.138327,0.047172,0.006148,0.003794,0.001499,0.000437,0.039855,0.005548,0.012760,0.106681,0.016625,0.026094,0.042839,0.001648,0.018693,0.386872,0.259711,0.214134,0.252249,0.244198,0.183048,0.193746,0.174990,0.189186,0.167989,0.170263,0.155322,0.149555,0.000480,0.001554,0.000801,0.001925,0.004409,0.013170,0.044449,0.021213,0.004795,0.001979,0.000889,0.000292,0.009422,tremoulo1
0.074428,0.036476,3.129867,0.137153,0.158431,0.662785,0.001919,0.105346,-22.881399,1.279592,-0.348106,0.086658,0.140920,-0.138647,-0.739546,0.128166,-0.495541,-0.535663,-0.538254,-0.425998,-0.054657,0.002378,0.006037,0.006101,0.063858,0.025821,0.011263,0.001832,0.002838,0.000889,0.005320,0.068260,0.001211,0.027224,0.014103,0.016167,0.132888,0.013622,0.016362,0.199283,0.000815,0.028523,0.496932,0.275660,0.262483,0.230040,0.225907,0.265397,0.212474,0.217312,0.207853,0.186433,0.188058,0.215538,0.161239,0.001760,0.004532,0.005835,0.024299,0.019787,0.010052,0.001628,0.001914,0.000584,0.003675,0.041027,0.000743,0.007775,tremoulo1
0.058564,0.047020,3.269189,0.129108,0.157854,0.400349,0.001577,0.075298,-22.776616,1.558404,-0.456798,-0.054383,-0.011648,-0.269438,-0.376488,0.380367,-0.581452,-0.101502,0.005873,-0.771530,-0.974424,0.036549,0.110011,0.003094,0.002143,0.002446,0.002567,0.001868,0.020140,0.002228,0.004894,0.003217,0.001821,0.032849,0.014323,0.013558,0.044139,0.014129,0.016263,0.121595,0.000689,0.025075,0.487290,0.270678,0.264157,0.269811,0.267029,0.229732,0.267961,0.234020,0.190028,0.187308,0.222528,0.184309,0.178219,0.025229,0.049370,0.002734,0.001207,0.001659,0.002082,0.001800,0.013394,0.001564,0.004219,0.002745,0.001625,0.011381,tremoulo1
0.041799,0.035390,3.161334,0.118319,0.161374,0.245719,0.003125,0.051959,-23.910743,1.697340,-0.771355,-0.237588,-0.445127,-0.754813,-0.953846,-0.003625,0.170268,0.876998,0.303185,-0.676384,-0.178299,0.001587,0.001440,0.000707,0.001164,0.001260,0.006452,0.002360,0.001922,0.002924,0.008262,0.119276,0.021703,0.033222,0.009574,0.015975,0.133662,0.016860,0.023052,0.092838,0.001332,0.010281,0.530925,0.324606,0.332860,0.354273,0.309487,0.231781,0.294772,0.250128,0.200311,0.206959,0.195911,0.148533,0.143977,0.001138,0.000890,0.000560,0.000952,0.001067,0.004249,0.002141,0.001435,0.002533,0.006572,0.040039,0.017960,0.010005,tremoulo1
